,index,filename,distance
765,704,image_0053.jpg,154554.89
766,831,image_0633.jpg,156571.35
767,126,image_0256.jpg,159120.14
768,1352,image_0592.jpg,159168.69
769,409,image_1141.jpg,160649.7
770,1323,image_1089.jpg,161504.29
771,185,image_0329.jpg,161816.24
772,127,image_0734.jpg,161833.64
773,178,image_1183.jpg,162017.6
774,793,image_0626.jpg,164594.16
775,722,image_0037.jpg,165533.21
776,111,image_0796.jpg,166030.8
777,1028,image_1198.jpg,166373.16
778,755,image_0773.jpg,166652.82
779,625,image_1118.jpg,168813.26
780,923,image_0861.jpg,169956.77
781,737,image_1048.jpg,170378.13
782,1081,image_1131.jpg,170449.62
783,970,image_1175.jpg,170623.72
784,908,image_0165.jpg,171657.92
785,16,image_0064.jpg,172189.74
786,280,image_0563.jpg,172448.57
787,44,image_0373.jpg,172964.51
788,222,image_0863.jpg,173077.71
789,216,image_0985.jpg,173699.52
790,711,image_0724.jpg,174346.83
791,1206,image_1077.jpg,174643.94
792,171,image_0653.jpg,174890.44
793,623,image_0984.jpg,176655.4
794,779,image_0250.jpg,177144.04
795,1150,image_0624.jpg,177535.94
796,1006,image_0981.jpg,178152.09
797,1043,image_1197.jpg,178235.35
798,1030,image_0132.jpg,180805.34
799,131,image_0425.jpg,180963.22
800,614,image_1081.jpg,181059.33
801,552,image_0282.jpg,181278.96
802,753,image_0927.jpg,181611.27
803,457,image_1204.jpg,185796.09
804,11,image_0600.jpg,186076.15
805,641,image_0834.jpg,186992.18
806,502,image_0489.jpg,187988.73
807,515,image_0404.jpg,188244.1
808,1263,image_1000.jpg,188475.57
809,696,image_1106.jpg,188923.15
810,465,image_0008.jpg,190100.35
811,1075,image_0641.jpg,190278.2
812,861,image_1051.jpg,194838.73
813,848,image_1024.jpg,194940.22
814,35,image_0450.jpg,195092.77
815,66,image_0155.jpg,195438.32
816,959,image_1233.jpg,197230.54
817,455,image_0769.jpg,197785.53
818,681,image_1150.jpg,200013.08
819,615,image_1168.jpg,200102.55
820,985,image_1227.jpg,200321.89
821,433,image_0018.jpg,200943.94
822,933,image_1350.jpg,201564.65
823,772,image_0951.jpg,201758.06
824,435,image_0693.jpg,202752.04
825,1127,image_0954.jpg,202818.53
826,1319,image_0440.jpg,203440.66
827,1114,image_0113.jpg,206670.25
828,1012,image_0958.jpg,207984.78
829,180,image_0117.jpg,208598.52
830,812,image_0151.jpg,210501.82
831,1094,image_0123.jpg,210693.54
832,869,image_1206.jpg,212000.54
833,1306,image_0800.jpg,212381.8
834,537,image_0714.jpg,212451.39
835,262,image_0920.jpg,212963.0
836,1168,image_0044.jpg,215998.01
837,1185,image_0864.jpg,216628.43
838,130,image_0179.jpg,221038.27
839,296,image_0716.jpg,222443.12
840,1096,image_0269.jpg,228156.74
841,1188,image_0446.jpg,228227.99
842,646,image_0418.jpg,228252.04
843,1121,image_1064.jpg,229943.31
844,1329,image_1358.jpg,230038.0
845,437,image_0749.jpg,230730.62
846,1025,image_1063.jpg,230916.56
847,1203,image_0283.jpg,231549.12
848,279,image_0433.jpg,235627.23
849,678,image_0470.jpg,235642.66
850,227,image_0839.jpg,235815.11
851,1045,image_0771.jpg,236063.21
852,125,image_0774.jpg,239888.94
853,1163,image_0759.jpg,243395.7
854,50,image_0172.jpg,245037.22
855,361,image_0695.jpg,245737.81
856,1044,image_0755.jpg,247002.53
857,636,image_0401.jpg,247951.04
858,578,image_0153.jpg,251915.14
859,549,image_0194.jpg,253449.59
860,788,image_0772.jpg,254331.06
861,697,image_0650.jpg,256512.61
862,415,image_1160.jpg,257010.74
863,441,image_0176.jpg,257305.19
864,533,image_0186.jpg,259285.49
865,1076,image_0501.jpg,260448.42
866,187,image_0124.jpg,261038.57
867,1073,image_0793.jpg,262912.5
868,97,image_0223.jpg,262986.01
869,1338,image_0313.jpg,265912.03
870,1262,image_1351.jpg,266318.51
871,1166,image_1232.jpg,267418.16
872,115,image_1238.jpg,271673.9
873,278,image_0052.jpg,272072.32
874,663,image_0509.jpg,273104.05
875,1095,image_0082.jpg,274322.95
876,757,image_0369.jpg,277273.56
877,631,image_1320.jpg,278118.45
878,72,image_1102.jpg,278317.46
879,1123,image_0021.jpg,278889.51
880,835,image_1099.jpg,279885.5
881,866,image_1221.jpg,281469.82
882,139,image_0471.jpg,282784.47
883,642,image_0436.jpg,282865.35
884,998,image_1312.jpg,285365.11
885,1355,image_0605.jpg,286542.17
886,226,image_0423.jpg,286545.06
887,1077,image_1043.jpg,291291.19
888,654,image_0654.jpg,292379.73
889,1058,image_0971.jpg,293006.78
890,1184,image_0312.jpg,295271.83
891,862,image_0578.jpg,296455.68
892,795,image_0377.jpg,298055.92
893,1086,image_1049.jpg,298951.29
894,346,image_0751.jpg,300812.7
895,155,image_1187.jpg,302288.74
896,1324,image_0928.jpg,302799.94
897,196,image_0444.jpg,304122.53
898,288,image_1290.jpg,308572.61
899,1034,image_0628.jpg,310708.53
900,246,image_0740.jpg,312746.65
901,22,image_0961.jpg,313387.59
902,688,image_1022.jpg,313879.7
903,735,image_0508.jpg,314310.89
904,771,image_1059.jpg,315018.52
905,6,image_0380.jpg,317279.55
906,709,image_1252.jpg,317302.73
907,1353,image_0889.jpg,319379.21
908,574,image_1090.jpg,321118.05
909,833,image_0156.jpg,321651.35
910,1053,image_1313.jpg,323343.83
911,19,image_0835.jpg,329740.71
912,186,image_0778.jpg,332960.45
913,220,image_0636.jpg,333608.97
914,1344,image_1094.jpg,338458.56
915,36,image_0108.jpg,340043.46
916,1078,image_1111.jpg,340731.98
917,876,image_0775.jpg,341909.28
918,857,image_1178.jpg,346041.42
919,640,image_1304.jpg,347337.82
920,808,image_1273.jpg,348754.41
921,532,image_0533.jpg,348958.08
922,261,image_0049.jpg,349456.87
923,1230,image_0190.jpg,351016.98
924,108,image_1083.jpg,352411.79
925,1029,image_0510.jpg,353577.24
926,877,image_0371.jpg,356338.23
927,1176,image_0394.jpg,359107.13
928,395,image_1332.jpg,362160.62
929,380,image_1208.jpg,364357.58
930,498,image_1116.jpg,365134.01
931,1021,image_0837.jpg,366213.1
932,864,image_0973.jpg,366382.81
933,780,image_0304.jpg,368591.39
934,550,image_1274.jpg,369465.34
935,42,image_0997.jpg,369995.06
936,511,image_1256.jpg,378811.58
937,672,image_1276.jpg,380806.88
938,10,image_0622.jpg,380864.33
939,114,image_0735.jpg,381708.49
940,528,image_0430.jpg,385280.13
941,1049,image_1340.jpg,385536.77
942,765,image_0698.jpg,388438.5
943,459,image_0237.jpg,388516.99
944,1180,image_0758.jpg,389797.11
945,1152,image_0715.jpg,390427.38
946,436,image_0157.jpg,394533.23
947,874,image_0643.jpg,395516.54
948,1033,image_1123.jpg,397243.9
949,283,image_0825.jpg,397417.68
950,367,image_1177.jpg,397951.33
951,647,image_0647.jpg,398409.92
952,142,image_1091.jpg,398642.53
953,958,image_1186.jpg,399108.04
954,407,image_0756.jpg,400072.77
955,842,image_0777.jpg,400216.94
956,1066,image_1267.jpg,401472.72
957,112,image_1272.jpg,403682.13
958,1349,image_0289.jpg,404916.1
959,904,image_1074.jpg,405119.56
960,263,image_0579.jpg,408349.18
961,210,image_0214.jpg,409218.89
962,329,image_1244.jpg,411346.82
963,197,image_0546.jpg,412906.62
964,445,image_0219.jpg,413716.05
965,554,image_0930.jpg,415941.79
966,1056,image_0435.jpg,416016.35
967,994,image_0786.jpg,418437.47
968,700,image_0783.jpg,421617.86
969,836,image_0788.jpg,422967.48
970,775,image_1147.jpg,427117.21
971,1169,image_0279.jpg,436739.99
972,1116,image_1309.jpg,437077.11
973,841,image_1119.jpg,437825.14
974,237,image_0998.jpg,438503.57
975,1274,image_1140.jpg,439677.3
976,199,image_0717.jpg,446447.3
977,975,image_0745.jpg,447085.26
978,451,image_0781.jpg,448645.56
979,916,image_0621.jpg,450680.46
980,1291,image_1194.jpg,451884.0
981,540,image_0270.jpg,451970.33
982,902,image_0709.jpg,452179.25
983,729,image_0550.jpg,454411.9
984,453,image_0504.jpg,455632.49
985,373,image_0983.jpg,455636.61
986,1219,image_1039.jpg,459872.79
987,217,image_0748.jpg,465482.45
988,326,image_0960.jpg,466829.58
989,293,image_1302.jpg,466884.22
990,694,image_0177.jpg,472882.0
991,891,image_0706.jpg,473720.65
992,740,image_0700.jpg,476480.38
993,637,image_0677.jpg,479848.34
994,823,image_0393.jpg,479976.48
995,249,image_0574.jpg,480213.0
996,251,image_0238.jpg,481889.14
997,1107,image_0160.jpg,482968.95
998,71,image_1224.jpg,489362.05
999,1335,image_1225.jpg,490914.84
1000,1020,image_1278.jpg,497708.62
1001,499,image_0253.jpg,498503.25
1002,827,image_0206.jpg,501094.05
1003,1010,image_0524.jpg,507486.76
1004,1280,image_0730.jpg,516468.93
1005,3,image_0957.jpg,516953.71
1006,232,image_1159.jpg,522196.86
1007,1098,image_0454.jpg,530580.33
1008,477,image_0792.jpg,531387.69
1009,1003,image_0915.jpg,531646.97
1010,714,image_0232.jpg,533251.88
1011,363,image_0129.jpg,534423.61
1012,438,image_1266.jpg,537663.5
1013,1270,image_0026.jpg,539372.19
1014,639,image_0395.jpg,545376.88
1015,926,image_0953.jpg,546290.03
1016,813,image_0385.jpg,550613.1
1017,791,image_0732.jpg,552317.67
1018,592,image_0328.jpg,553556.75
1019,601,image_0678.jpg,555296.88
1020,1194,image_0462.jpg,559905.88
1021,84,image_0532.jpg,575358.64
1022,519,image_0372.jpg,576147.13
1023,766,image_1228.jpg,576239.68
1024,727,image_0170.jpg,576946.52
1025,389,image_0079.jpg,579110.68
1026,1259,image_0106.jpg,580846.64
1027,1356,image_0674.jpg,583336.29
1028,1325,image_1283.jpg,586630.22
1029,802,image_1345.jpg,591513.23
1030,949,image_0410.jpg,595424.33
1031,810,image_0455.jpg,595472.32
1032,801,image_0143.jpg,598531.88
1033,370,image_0744.jpg,604610.59
1034,1092,image_0623.jpg,606297.17
1035,525,image_1343.jpg,607985.05
1036,1015,image_0340.jpg,617671.71
1037,209,image_0515.jpg,618878.4
1038,488,image_0512.jpg,622810.03
1039,408,image_0694.jpg,623114.33
1040,467,image_1032.jpg,630992.18
1041,1090,image_0346.jpg,632753.68
1042,33,image_0667.jpg,635261.78
1043,1232,image_0381.jpg,636832.82
1044,659,image_0227.jpg,637204.12
1045,1039,image_1279.jpg,637788.39
1046,800,image_0218.jpg,639316.45
1047,677,image_0403.jpg,642811.18
1048,990,image_0475.jpg,642861.83
1049,9,image_0703.jpg,643758.35
1050,413,image_0398.jpg,659618.91
1051,59,image_0488.jpg,661758.31
1052,381,image_1101.jpg,662371.01
1053,733,image_0659.jpg,665660.65
1054,606,image_1109.jpg,677612.15
1055,819,image_0607.jpg,679048.23
1056,55,image_0560.jpg,687536.54
1057,530,image_0317.jpg,689946.39
1058,30,image_0241.jpg,692613.03
1059,160,image_0076.jpg,707310.31
1060,497,image_0725.jpg,707548.39
1061,887,image_1086.jpg,712308.46
1062,717,image_0547.jpg,719055.33
1063,113,image_0331.jpg,729770.4
1064,1311,image_0134.jpg,741510.92
1065,332,image_1298.jpg,745107.9
1066,486,image_0789.jpg,745824.39
1067,1072,image_0407.jpg,749658.74
1068,207,image_0378.jpg,751814.21
1069,202,image_0921.jpg,757586.8
1070,675,image_0882.jpg,757938.97
1071,275,image_0890.jpg,758263.25
1072,353,image_1042.jpg,766232.76
1073,424,image_0140.jpg,768106.91
1074,817,image_0671.jpg,783120.09
1075,1304,image_0415.jpg,791184.01
1076,204,image_1353.jpg,803556.76
1077,1132,image_1079.jpg,809519.98
1078,853,image_0747.jpg,829384.76
1079,145,image_0542.jpg,843370.05
1080,118,image_0662.jpg,849697.47
1081,374,image_0017.jpg,853481.45
1082,969,image_0632.jpg,860535.75
1083,1237,image_1329.jpg,861453.92
1084,1000,image_0240.jpg,868863.01
1085,80,image_0374.jpg,889908.77
1086,524,image_0355.jpg,892697.31
1087,241,image_0150.jpg,892864.03
1088,1068,image_0712.jpg,901187.77
1089,458,image_0572.jpg,903290.63
1090,596,image_0481.jpg,928868.99
1091,673,image_0711.jpg,930340.17
1092,330,image_0672.jpg,934229.79
1093,444,image_0173.jpg,935313.04
1094,140,image_1016.jpg,942728.28
1095,725,image_1240.jpg,948164.45
1096,1147,image_0649.jpg,958247.1
1097,1106,image_0397.jpg,966521.91
1098,1294,image_0230.jpg,973245.04
1099,875,image_0651.jpg,979079.81
1100,1226,image_0691.jpg,979842.22
1101,192,image_0224.jpg,980153.25
1102,491,image_1053.jpg,982668.94
1103,434,image_0634.jpg,990140.63
1104,252,image_1281.jpg,991325.92
1105,571,image_0673.jpg,998040.89
1106,602,image_0009.jpg,1002417.48
1107,292,image_0502.jpg,1003007.21
1108,285,image_1192.jpg,1012782.95
1109,1257,image_0514.jpg,1016429.9
1110,1340,image_0538.jpg,1020454.56
1111,1002,image_1027.jpg,1021718.53
1112,14,image_1025.jpg,1024082.79
1113,273,image_0195.jpg,1024255.0
1114,1295,image_0782.jpg,1026199.32
1115,703,image_1330.jpg,1026497.07
1116,1133,image_1328.jpg,1028789.23
1117,539,image_1352.jpg,1030781.3
1118,619,image_1234.jpg,1031741.3
1119,1111,image_0486.jpg,1038569.62
1120,359,image_0469.jpg,1050120.94
1121,128,image_0422.jpg,1050258.22
1122,586,image_0877.jpg,1058998.15
1123,1167,image_0126.jpg,1065358.84
1124,1109,image_0204.jpg,1074096.22
1125,919,image_1322.jpg,1074699.12
1126,760,image_1188.jpg,1078700.93
1127,1213,image_0680.jpg,1084791.56
1128,662,image_1056.jpg,1094714.09
1129,29,image_0247.jpg,1098193.38
1130,1057,image_0968.jpg,1098244.83
1131,223,image_0125.jpg,1100130.09
1132,555,image_1073.jpg,1112112.99
1133,1022,image_0707.jpg,1119626.07
1134,1302,image_0168.jpg,1124302.98
1135,245,image_0128.jpg,1126894.74
1136,137,image_0320.jpg,1128200.83
1137,402,image_1305.jpg,1128705.0
1138,1105,image_1061.jpg,1128749.19
1139,1212,image_0311.jpg,1136011.84
1140,365,image_0521.jpg,1140604.96
1141,360,image_0054.jpg,1140878.26
1142,124,image_0458.jpg,1141004.37
1143,406,image_0991.jpg,1154788.33
1144,628,image_1326.jpg,1159186.34
1145,1138,image_0644.jpg,1161444.76
1146,75,image_0188.jpg,1169338.06
1147,768,image_1355.jpg,1179562.17
1148,1278,image_1084.jpg,1183559.78
1149,256,image_0518.jpg,1196356.91
1150,315,image_1028.jpg,1221682.4
1151,551,image_0690.jpg,1227525.57
1152,1161,image_0408.jpg,1230286.53
1153,78,image_0248.jpg,1240173.36
1154,189,image_0390.jpg,1281746.78
1155,995,image_0007.jpg,1294013.82
1156,879,image_0272.jpg,1303305.88
1157,1009,image_0187.jpg,1305708.73
1158,1047,image_0254.jpg,1307057.98
1159,1248,image_0965.jpg,1311009.94
1160,1004,image_0657.jpg,1314181.78
1161,88,image_1174.jpg,1317425.72
1162,324,image_0784.jpg,1319075.41
1163,660,image_0154.jpg,1331206.51
1164,785,image_0301.jpg,1364845.69
1165,1224,image_0379.jpg,1366305.84
1166,814,image_0196.jpg,1368655.04
1167,664,image_1130.jpg,1380565.42
1168,1143,image_0665.jpg,1400827.72
1169,756,image_1030.jpg,1419647.18
1170,773,image_0087.jpg,1437133.95
1171,665,image_1359.jpg,1439628.27
1172,478,image_1050.jpg,1449303.4
1173,914,image_0164.jpg,1454318.02
1174,121,image_0290.jpg,1456090.44
1175,98,image_0517.jpg,1476425.52
1176,429,image_0406.jpg,1476984.09
1177,630,image_0498.jpg,1479708.48
1178,894,image_0679.jpg,1483359.49
1179,447,image_0419.jpg,1486761.75
1180,299,image_1071.jpg,1490445.33
1181,1217,image_1054.jpg,1502467.33
1182,383,image_0220.jpg,1509022.83
1183,506,image_1360.jpg,1515347.54
1184,600,image_0525.jpg,1518399.6
1185,854,image_0285.jpg,1522109.44
1186,503,image_1005.jpg,1527292.54
1187,134,image_1289.jpg,1529428.32
1188,927,image_0670.jpg,1537654.65
1189,106,image_0970.jpg,1548915.88
1190,470,image_1120.jpg,1559962.44
1191,4,image_0484.jpg,1577169.62
1192,1026,image_0658.jpg,1611366.43
1193,1079,image_0003.jpg,1612898.91
1194,1255,image_0262.jpg,1626867.57
1195,7,image_1293.jpg,1635952.04
1196,109,image_1203.jpg,1648607.19
1197,591,image_0225.jpg,1676124.35
1198,58,image_1315.jpg,1684375.5
1199,620,image_1291.jpg,1695053.1
1200,859,image_1284.jpg,1696120.62
1201,521,image_0577.jpg,1704456.38
1202,1126,image_0492.jpg,1710886.77
1203,826,image_1127.jpg,1725263.36
1204,934,image_1001.jpg,1733809.07
1205,721,image_1104.jpg,1739885.45
1206,708,image_0757.jpg,1753340.06
1207,695,image_0175.jpg,1819264.85
1208,64,image_1044.jpg,1824571.07
1209,1050,image_0539.jpg,1837471.61
1210,338,image_1085.jpg,1861040.21
1211,1250,image_0536.jpg,1881274.47
1212,583,image_0613.jpg,1883384.72
1213,343,image_0523.jpg,1893375.08
1214,314,image_0648.jpg,1908082.63
1215,462,image_1247.jpg,1929133.73
1216,369,image_0646.jpg,1964588.55
1217,287,image_0441.jpg,1981168.36
1218,303,image_0183.jpg,1989806.16
1219,1131,image_0445.jpg,2022760.0
1220,611,image_0439.jpg,2030944.92
1221,1354,image_0453.jpg,2031022.63
1222,811,image_1189.jpg,2038079.25
1223,494,image_1143.jpg,2061169.99
1224,809,image_0178.jpg,2093962.75
1225,133,image_1237.jpg,2158076.92
1226,1093,image_0138.jpg,2187753.86
1227,1284,image_0192.jpg,2201894.15
1228,1321,image_0979.jpg,2206049.66
1229,777,image_0516.jpg,2244834.65
1230,558,image_0589.jpg,2253080.26
1231,767,image_0477.jpg,2277512.08
1232,1084,image_0260.jpg,2293173.88
1233,507,image_0119.jpg,2325009.52
1234,820,image_0255.jpg,2364213.89
1235,495,image_1341.jpg,2389857.94
1236,484,image_1334.jpg,2397002.18
1237,774,image_1096.jpg,2411445.21
1238,566,image_1318.jpg,2413436.27
1239,676,image_0212.jpg,2436845.41
1240,597,image_0226.jpg,2476714.11
1241,896,image_0645.jpg,2508985.2
1242,1245,image_1303.jpg,2509085.32
1243,102,image_1047.jpg,2529735.93
1244,719,image_0309.jpg,2577657.29
1245,746,image_0189.jpg,2589147.18
1246,156,image_0615.jpg,2619606.57
1247,1268,image_0520.jpg,2635360.16
1248,474,image_1280.jpg,2659342.43
1249,588,image_0728.jpg,2682140.7
1250,244,image_0321.jpg,2703519.09
1251,830,image_0681.jpg,2725994.47
1252,951,image_1095.jpg,2755490.22
1253,1041,image_0426.jpg,2776244.97
1254,238,image_0548.jpg,2788315.9
1255,805,image_0708.jpg,2790650.98
1256,61,image_1251.jpg,2833207.77
1257,858,image_0972.jpg,2854974.79
1258,208,image_0871.jpg,2870268.41
1259,1211,image_0146.jpg,2916468.12
1260,248,image_0448.jpg,2918302.82
1261,1334,image_1338.jpg,2951846.02
1262,648,image_0476.jpg,3012591.33
1263,1088,image_0405.jpg,3012880.41
1264,1221,image_0201.jpg,3046988.7
1265,12,image_0286.jpg,3050993.85
1266,803,image_1182.jpg,3052317.62
1267,1099,image_0642.jpg,3062127.67
1268,1097,image_1100.jpg,3193761.98
1269,483,image_0417.jpg,3201238.4
1270,170,image_0429.jpg,3223434.21
1271,920,image_0460.jpg,3227341.09
1272,234,image_0702.jpg,3245010.77
1273,518,image_0035.jpg,3257773.1
1274,1175,image_1093.jpg,3342034.54
1275,1347,image_0505.jpg,3343648.4
1276,400,image_1335.jpg,3383084.63
1277,366,image_0287.jpg,3440901.0
1278,198,image_0656.jpg,3455445.09
1279,860,image_0209.jpg,3516820.03
1280,884,image_0660.jpg,3545817.21
1281,1186,image_0829.jpg,3601898.06
1282,1283,image_0275.jpg,3608263.24
1283,1214,image_1152.jpg,3802924.44
1284,1181,image_1171.jpg,3803902.72
1285,872,image_0478.jpg,3977300.79
1286,1251,image_0351.jpg,4056779.52
1287,219,image_0666.jpg,4059554.0
1288,710,image_0531.jpg,4089424.36
1289,1061,image_0606.jpg,4098137.56
1290,844,image_0242.jpg,4113304.02
1291,1069,image_0467.jpg,4168383.62
1292,610,image_0434.jpg,4168434.04
1293,953,image_1046.jpg,4175679.49
1294,1040,image_0438.jpg,4202563.7
1295,1170,image_0243.jpg,4238383.94
1296,45,image_0473.jpg,4323823.57
1297,1024,image_0976.jpg,4332084.64
1298,236,image_0663.jpg,4344745.09
1299,240,image_0102.jpg,4346551.0
1300,988,image_0367.jpg,4387675.82
1301,136,image_1070.jpg,4397848.93
1302,270,image_0310.jpg,4523320.1
1303,1229,image_0631.jpg,4609403.27
1304,627,image_0480.jpg,4614820.61
1305,584,image_0428.jpg,4665189.28
1306,1287,image_1311.jpg,4685983.32
1307,556,image_1327.jpg,4689733.26
1308,73,image_0293.jpg,4770650.86
1309,845,image_0655.jpg,4786854.0
1310,309,image_0630.jpg,4806876.32
1311,1228,image_1324.jpg,4900681.19
1312,179,image_0409.jpg,4980206.94
1313,195,image_0701.jpg,5010978.98
1314,1048,image_1212.jpg,5019372.99
1315,334,image_0152.jpg,5040572.62
1316,1196,image_0687.jpg,5044160.35
1317,668,image_0472.jpg,5221823.39
1318,829,image_0402.jpg,5227575.38
1319,161,image_0274.jpg,5366920.4
1320,1065,image_0431.jpg,5406767.17
1321,682,image_0229.jpg,5428569.69
1322,493,image_0463.jpg,5826034.33
1323,49,image_0459.jpg,6024967.28
1324,895,image_0427.jpg,6028322.45
1325,965,image_0086.jpg,6064939.54
1326,979,image_1092.jpg,6132718.64
1327,1164,image_0437.jpg,6142927.06
1328,905,image_0474.jpg,6145325.36
1329,411,image_0039.jpg,6290133.51
1330,388,image_0217.jpg,6291382.47
1331,1128,image_0799.jpg,6291718.24
1332,999,image_1180.jpg,6301499.02
1333,268,image_0221.jpg,6327040.31
1334,423,image_0857.jpg,6339952.74
1335,308,image_0281.jpg,6356040.27
1336,634,image_1185.jpg,6365903.5
1337,531,image_0618.jpg,6409754.01
1338,143,image_1021.jpg,6449846.79
1339,397,image_0664.jpg,6476933.47
1340,618,image_0244.jpg,6552973.98
1341,316,image_0284.jpg,6570962.74
1342,264,image_1261.jpg,6602840.23
1343,657,image_0704.jpg,6731338.64
1344,56,image_0105.jpg,6736611.81
1345,213,image_1317.jpg,6808493.81
1346,1241,image_0280.jpg,6816436.46
1347,1210,image_0295.jpg,6905643.9
1348,138,image_1295.jpg,7078898.85
1349,742,image_0733.jpg,7103334.57
1350,331,image_0294.jpg,7275623.46
1351,1331,image_0414.jpg,7602162.1
1352,95,image_0464.jpg,7602963.35
1353,27,image_0559.jpg,7808008.71
1354,348,image_0675.jpg,9040663.2
1355,358,image_0780.jpg,9442736.41
1356,92,image_1297.jpg,9503081.9
1357,448,image_0661.jpg,12552120.89
1358,1358,image_0399.jpg,13615725.22
